,flux_ztf,eflux_ztf,mjd_ztf
254,0.012197049883540532,0.0003711614175072773,58941.50582179986
255,0.008597417162165798,0.001288614567163795,58967.445486099925
256,0.012421990706709705,0.00033892970392932327,58970.42670139996
257,0.0058280973845633525,0.0002761585093138055,58970.473240700085
258,0.00776812848144514,0.00022723079843222602,58975.45144680003
259,0.0038833970824724722,0.00011975971976797518,58978.424027800094
260,0.010440247636579306,0.00017861043030318067,58978.48384260014
261,0.003200451129806164,0.00012025639584844611,58981.46524310019
262,0.0038540948631346807,0.00018636770028511863,58986.436400500126
263,0.008530435430279136,0.0003250750221099115,58986.4776504999
264,0.009998388320324429,0.00039587225455043154,58994.45604170021
265,0.011576444659704858,0.0010385653658050924,58995.47737269988
266,0.004662813014810335,0.0001167080322192005,58997.40774310008
267,0.009295560889272811,0.00024045766048452058,58997.46865739999
268,0.011141765149748588,0.0006039192985873269,58998.48069440015
269,0.013160488196474427,0.0002469859071090159,58999.48361109989
270,0.0033328057355659253,0.00012258278412427808,59010.47136570001
271,0.0070270913618605615,0.00026096532597747406,59013.36872689985
272,0.0026972822845717954,0.00015162129696646935,59016.39078699984
273,0.006507605237269449,0.0002350013730448254,59016.4703819002
274,0.003026684829729651,0.000131244208806002,59019.34356479999
275,0.0027010909013944146,7.406449049834372e-05,59022.35809030011
276,0.00597278112307081,0.0002587551421905382,59022.46938659996
277,0.004108941895953868,0.00015056856531655557,59025.3511458002
278,0.009088922494367522,0.0004422846787110393,59025.38431710005
279,0.01053549147450915,0.0003976283223162445,59026.483009300195
280,0.0056948645628090485,0.00016796233952831151,59028.38958329987
281,0.012866428176207655,0.0005446687343919275,59028.4698379999
282,0.01292003231803078,0.0004554411432390334,59028.48289350001
283,0.005548689209466307,0.00034855254734798016,59031.34986109985
284,0.01186589224060982,0.0011028498044822535,59031.483275500126
285,0.014596925786704221,0.0015353624138086852,59034.38835649984
286,0.014614353227784082,0.00016965630803609383,59034.38835649984
287,0.012008136057170337,0.0006567591304811012,59036.37418980012
288,0.005402405763065963,0.0002235993690693358,59037.25776620023
289,0.011444088298306591,0.0005472408712189517,59039.48703699978
290,0.011145531920125653,0.0005051246333847538,59040.373703700025
291,0.011212023516654464,0.0003283626098862169,59040.393344900105
292,0.004884489720957767,0.00022487512986229012,59040.46506940015
293,0.008738015283688836,0.0004227298382894678,59042.48516200017
294,0.008737846277123928,0.00042271761219593823,59042.48516200017
295,0.003421795099520644,0.00014784426674406358,59043.34260419989
296,0.008057227011193773,0.0003352928713641895,59043.39262730023
297,0.006338230077312323,0.0002563793637264762,59044.48077550018
298,0.0034790093825567757,9.296148341943172e-05,59046.37131940015
299,0.007572073135822625,0.00031340917063701906,59046.39577550022
300,0.007596871842203387,0.00022809036717134858,59046.41452550003
301,0.004219894563509036,0.0001573061082474878,59049.32877309993
302,0.008644542225189782,0.0003421542565402305,59049.41056710016
303,0.008772811543579317,0.0002293264677383504,59050.49016200006
304,0.009178091858579145,0.00026530644191874307,59051.387083299924
305,0.008156923701345683,0.0002858680274145818,59052.382696799934
306,0.008070707354728928,0.00030674120875198875,59052.38554400019
307,0.003793471276405713,0.00012538220929425505,59052.44358799979
308,0.0039239439929419605,0.00015087827866260884,59053.38621529983
309,0.00877570468130654,0.0004118324988460699,59054.33238429995
310,0.004315202691606849,0.00013864569154381842,59054.492037000135
311,0.01132654878777317,0.0006423342557674859,59055.36093749991
312,0.005276316028333698,0.00021163212780222782,59055.388159700204
313,0.01049807328094644,0.00032908928491637014,59055.45812499989
314,0.011269638882524469,0.0006315361368287722,59056.39388890006
315,0.006834784092981491,0.00036332337506282057,59057.41709489981
316,0.0153769711659433,0.002459246021004903,59059.35872690007
317,0.0065292365034463765,0.0004058870707800006,59059.39846060006
318,0.006431436706705664,8.642970729696481e-05,59060.350532399956
319,0.006378438904222252,0.0005188320616932124,59060.350532399956
320,0.014735592398804004,0.00017514446177464013,59061.30267360015
321,0.014869350542607511,0.002444619111437101,59061.30267360015
322,0.019827154921151204,0.0030096845982324157,59062.47031249991
323,0.02099721039757973,0.0006708776669422114,59064.340405100025
324,0.019163922240628274,0.002311430301725257,59065.3643633998
325,0.019318419831385783,0.0027022543941824734,59065.42790509993
326,0.023159671766327206,0.001466343932841748,59068.39081020001
327,0.011844207302612379,0.000670277222227367,59069.370879599825
328,0.030597038995039953,0.0011850063390647628,59071.36725689983
329,0.015035414315178615,0.0008139525451048048,59071.40384260006
330,0.020304598208315178,0.0004961415833732026,59072.38836809993
331,0.01553956294605808,0.0006919899726904259,59073.36636570003
332,0.011646536712023349,0.0007116058250853111,59074.469502300024
333,0.015026014375613947,0.0009456929741519816,59077.34326389991
334,0.014471421728952468,0.0007642538628955935,59077.38343749987
335,0.020795875080977674,0.0006203017443457211,59080.389594899956
336,0.020959204735784033,0.0005237705683061503,59080.404074099846
337,0.024234005381789662,0.0006553661609273913,59081.30129629979
338,0.024170898797753426,0.0009138177066057469,59082.32152780006
339,0.020899986231188057,0.000452494252955541,59084.342152799945
340,0.02146481748341253,0.0009901818444938326,59085.34733799985
341,0.019977337191465484,0.000605127468415536,59086.3129166998
342,0.019940856123489687,0.0009144531407330323,59087.33327550022
343,0.012922995705417804,0.00041867557324027255,59088.30197919998
344,0.0242970529424741,0.001355554401387555,59088.38787040021
345,0.015674871888244922,0.0003762306969721176,59089.27055560006
346,0.016134822794591556,0.0005488552345795742,59090.42076390004
347,0.03224984264903165,0.0007495833114345004,59090.45104169985
348,0.021329152530276445,0.000906413839996414,59091.28097219998
349,0.020165026635816655,0.0008717985880678461,59092.26943290001
350,0.014521798288452705,0.0005565596978184403,59094.21908560023
351,0.019797119290684426,0.0005042511742796305,59095.28857639991
352,0.03139597683684985,0.0008767576368178343,59096.332361099776
353,0.03423188385774458,0.001753600451642429,59097.284594899975
354,0.03045004929216327,0.00165714706102329,59098.34730320005
355,0.013335183616202891,0.0009489240822366937,59106.30726849986
356,0.013616227531490563,0.0007425732761623603,59106.33377309982
357,0.02812659760715518,0.0010227146122978193,59106.3449074002
358,0.02851971623071279,0.000603484071902938,59109.247858799994
359,0.013907452970392798,0.0005687967022291377,59109.30062500015
360,0.014145060196352005,0.00044191914867560626,59109.332939799875
361,0.019380384988656026,0.0006986526028533772,59112.281076400075
362,0.019172255146615254,0.0008288496244364141,59112.30884259986
363,0.029436922196871457,0.0005438267136819121,59113.288587999996
364,0.015396060180256804,0.00044844777144566975,59115.21953700017
365,0.015571297418716214,0.0006085389069724478,59115.23554399982
366,0.03208981401246388,0.001775842471531705,59115.27799770003
367,0.016511297402091257,0.0010927869147253004,59116.236794000026
368,0.015211568588612192,0.0009638596767320287,59117.24027779978
369,0.024844782549717306,0.0009836222776313007,59118.25275459979
370,0.013693472690448768,0.00030902391315977,59119.22947920021
371,0.014067081382621313,0.00046126935945228976,59120.2347569
372,0.01684693111146171,0.0004999930575397411,59121.280798600055
373,0.016171205646524512,0.0005860976274241548,59122.24557870021
374,0.019130098227099646,0.0005357073833685026,59123.204143499956
375,0.034621892215439376,0.0012715093384537176,59123.30381939979
376,0.01725785437457804,0.00046014512978809576,59125.2150347
377,0.01752599970309967,0.0006847813118158992,59125.22887729993
378,0.03379583647022288,0.0017801187343683559,59125.30984950019
379,0.027290179988071588,0.0010046863294502,59126.32328699995
380,0.021538011276211945,0.0009514535081885005,59127.19671300007
381,0.04341477953805826,0.0014104131581983966,59127.283726899885
382,0.044247995368204916,0.001144228046624834,59127.320486099925
383,0.014971882152041802,0.0007800186442269496,59129.2855440001
384,0.015022534151832256,0.0004113047649748514,59131.26733799977
385,0.027836382787876823,0.00099667829333595,59134.17475689994
386,0.014003945115435304,0.0004436951658852795,59134.2165045999
387,0.02491547665372221,0.0010693437316727141,59136.157222200185
388,0.013670940716337855,0.0007008873435949153,59136.223541699816
389,0.009464995242382025,0.0006895182270378045,59138.22458329983
390,0.021301431995305594,0.0007936851869011334,59149.14409720013
391,0.009687550958540127,0.00032115029663614585,59149.24776619999
392,0.015171328077457113,0.0035583882594745226,59153.11478010006
393,0.014984615376480872,0.00020898852071321925,59153.11478010006
394,0.007068036767268188,0.00033552911833043615,59153.15326389996
395,0.014898371518126707,0.0022620041887618206,59155.120034699794
396,0.00670494469543151,0.0005557520811803943,59155.15152780013
397,0.021271944930042277,0.0007604851214888731,59164.182187499944
398,0.009904268377942857,0.00027133324706162963,59164.22453700006
399,0.024696033182016866,0.001382177955971725,59167.11208330002
400,0.011182116175344346,0.00025152344865828123,59167.18364580022
401,0.007013564575609448,0.0006787812388668581,59169.11385420011
402,0.014866365293519337,0.0007382979209265449,59169.17672450002
403,0.009390060706980032,0.0006383935988137455,59175.09740740014
404,0.02130213830339584,0.0003347299165072436,59175.1456133998
405,0.02083742261608094,0.00036844332677318017,59175.1456133998
406,0.02341814010768294,0.0008823496411699852,59177.09715279983
407,0.020472618802428292,0.0032321104873628864,59179.09255790012
408,0.007552069882164087,0.0005732066033413448,59181.13228010014
409,0.017969119628965507,0.0037681005290854264,59183.07809029985
410,0.008272393791482195,0.002230089517250992,59183.14324070001
411,0.006343159033270256,0.0002680259341285145,59185.09613429988
412,0.006343159033270256,0.0002680259341285145,59185.09613429988
413,0.012095805645445535,0.0004628951580913981,59187.10021989979
414,0.0258857051468318,0.0007658480576669316,59187.1588078998
415,0.006511292422891451,0.00026257043860430896,59189.119328700006
416,0.025148309698676076,0.000756224533112796,59192.11890049977
417,0.011382571840093116,0.0006472169501749631,59192.17542820005
418,0.011647877646303165,0.00033836872063338887,59194.10202550003
419,0.011039586329317423,0.0005130522396798224,59197.103634300176
420,0.023047127266228682,0.0007631339081325386,59197.18085649982
421,0.029285780299749698,0.0008155992626897386,59199.10052079987
422,0.014660892185218146,0.0002066917843807787,59199.15965279983
423,0.011937912737305018,0.0004058412388219458,59202.17973379977
424,0.010169940217642452,0.00035282610987831867,59204.11481480021
425,0.01089748299513744,0.0005686758412895414,59206.11506940005
426,0.028191565937620993,0.0007507180104358995,59210.10395829985
427,0.014876377828933522,0.00031550177686075404,59210.20291669993
428,0.012078828082105544,0.0004392829700723268,59216.173449099995
429,0.029577727264128217,0.0008305146179347102,59218.13430560008
430,0.01625431979457989,0.00034844983781894006,59220.14342590002
431,0.017003769143000433,0.0006250502642305328,59222.14083330007
432,0.041059797200043456,0.0011958672531679258,59224.118159700185
433,0.02086967087109125,0.00042046069277854254,59224.15373839997
434,0.04027856596496275,0.0009973633449872723,59226.123472199775
435,0.021615754538568056,0.00044496966288866315,59228.16202550009
436,0.022563683538313624,0.00044684439216269675,59230.15464119986
437,0.03890906547811082,0.0016490232705176457,59290.523888899945
438,0.03849982895036583,0.001395223538569211,59290.52895830013
439,0.038448021826156524,0.0011810301616523066,59290.534027799964
440,0.03440560507659162,0.0009782184202544158,59291.52210649988
441,0.03429837939262699,0.0007548178975487025,59291.52464119997
442,0.034009073443096456,0.0009809956449393575,59291.52718750015
443,0.03436370641490615,0.0010218300383384993,59291.529722199775
444,0.034197597780948774,0.0006941425068135577,59291.53225689987
445,0.04606153428654984,0.000952184580825131,59292.523553200066
446,0.046336923947664366,0.0012183556259579272,59292.52604170004
447,0.04623708006644117,0.001410672675780479,59292.52851849981
448,0.04661378835844988,0.0011927212648226194,59292.53100690013
449,0.045834658510236145,0.0009061665275898121,59292.53348380001
450,0.04017730482169765,0.0007486103743821222,59295.51554400008
451,0.04011839961357313,0.0008470262116508238,59295.51797450008
452,0.04008822248266721,0.0007310257067330749,59295.52040510019
453,0.040203994046069086,0.0007407190959214422,59295.52283560019
454,0.03982740404819986,0.0009474873318689351,59295.52527779993
455,0.045277621015000415,0.0007407289352707593,59297.5239467998
456,0.047449801505102134,0.001042695182166477,59297.52642360004
457,0.04546604736149699,0.0009877630555544018,59297.52888889983
458,0.046498356191952875,0.0011828032269406176,59297.531365700066
459,0.04561066455183155,0.0007973895549156586,59297.53384259995
460,0.02436787173471463,0.0006900526287835454,59300.51526620006
461,0.02412832644326916,0.0006372476580221773,59300.51773149986
462,0.024174683671540867,0.0007280662884747179,59300.52019680012
463,0.023166690678039243,0.000614859418750686,59300.52267359989
464,0.023831643851203236,0.0006411076300809254,59300.52513890015
465,0.022585411099781953,0.0006910553675734954,59301.514039400034
466,0.02211283370959732,0.0009251040164881233,59301.51650460018
467,0.02266086064148419,0.0005396957400462779,59301.518969899975
468,0.023215850583674643,0.001052107581217013,59301.52143519977
469,0.022849631472675526,0.000463617407090358,59301.523912000004
470,0.02540935260667621,0.0013173144295505334,59302.512500000186
471,0.025473651323000196,0.0007601396604644506,59302.51500000013
472,0.02542815206929662,0.0006493987248826306,59302.517488399986
473,0.025521794063164103,0.0011045456090288317,59302.5224768999
474,0.023534837283335004,0.0007272106942870995,59303.51136570005
475,0.023502323507524264,0.0008259100220565888,59303.51386569999
476,0.023580227998705877,0.0007456865033361573,59303.51886569988
477,0.023643273169324682,0.000860761598355999,59303.521365699824
478,0.03268442130830714,0.0009318222153078714,59321.48843749985
479,0.0113399724641664,0.00044410530565623776,59324.485671299975
480,0.04259615512863615,0.001067491140052931,59329.45456020022
481,0.04259670438729954,0.0010675094895307993,59329.45456020022
482,0.020793481005196554,0.0004098259221799235,59329.471192100085
483,0.020793864038799553,0.0004098419277222674,59329.471192100085
484,0.01271804625027775,0.0004298757446732179,59337.42363430001
485,0.02876904198263023,0.0007216796643055605,59337.469849499874
486,0.01740845382946018,0.0005339933668442354,59344.4617130002
487,0.021763823739948146,0.0019095956512117044,59346.43517359998
488,0.010002441038083449,0.0005749168722554059,59346.461886600126
489,0.018903159551559582,0.0022902190257915933,59349.47085649986
490,0.009256977326605942,0.00040596987147307117,59353.41050929995
491,0.020188915950231617,0.001200600960563901,59353.46756940009
492,0.019370231002863784,0.0013383901918920164,59356.384988400154
493,0.009158488406708678,0.0005873934860378522,59356.45259260014
494,0.0318949260827609,0.0013104144465991593,59359.42952550016
495,0.01657648328334952,0.0009203307216629255,59359.44804400019
496,0.020477531374203616,0.003041314171709935,59365.42600690015
497,0.02535140305223575,0.0008152393920076792,59368.42503469996
498,0.012453665597999097,0.0002966930212779698,59368.449479199946
499,0.00888019290320154,0.0005106180362664745,59370.422604199965
500,0.018310255312037355,0.0028072258772237255,59370.44822920021
501,0.015383459057187757,0.0004558582403470118,59373.406990699936
502,0.009311348896941414,0.0005046935563879379,59378.43582180003
503,0.015200686423574136,0.001117499987800411,59381.40655090008
504,0.024061073513360245,0.001257206573713389,59386.40769679984
505,0.011233787385187259,0.0003683338694655304,59386.45400460018
506,0.012591468982877921,0.0005930412007548657,59391.45365739986
507,0.015605223749125555,0.0006087381446881063,59394.38042820012
